id,customer_id,id_type,id_category,id_number,id_serial_number,issuing_country_id,issuing_state,issuing_authority,issue_date,expiry_date,is_verified,verification_method,verified_by,verification_date,status,is_primary,is_suspected_fraud,fraud_notes,created_at,updated_at
CID-00000506,CUST-000253,Passport,travel,PAS-846197904,SER-776387,1,GA,US Department of State,2012-05-20,2017-05-25,True,api_validation,system_kyc,2026-09-26,expired,False,False,No fraud indicators.,2026-09-24,2026-05-01
CID-00000507,CUST-000254,National ID,government,NAT-968113177,SER-433687,1,NC,State DMV,2025-04-28,2029-02-21,True,api_validation,system_kyc,2025-03-26,active,True,False,No fraud indicators.,2025-03-26,2025-05-29
CID-00000508,CUST-000254,Passport,travel,PAS-454300778,SER-873653,1,NC,US Department of State,2020-08-26,2028-04-12,True,in_branch_review,system_kyc,2025-04-05,active,False,False,No fraud indicators.,2025-04-02,2025-06-08
CID-00000509,CUST-000255,National ID,government,NAT-131624803,SER-707645,1,FL,State DMV,2016-01-07,2023-11-04,True,document_scan,system_kyc,2026-09-16,expired,True,False,No fraud indicators.,2026-09-13,2026-05-01
CID-00000510,CUST-000255,Passport,travel,PAS-668976977,SER-550923,1,FL,US Department of State,2015-06-07,2021-05-24,True,in_branch_review,system_kyc,2026-09-10,expired,False,False,No fraud indicators.,2026-09-10,2026-05-01
CID-00000511,CUST-000256,National ID,government,NAT-396041364,SER-383552,1,GA,State DMV,2014-02-01,2020-06-06,True,api_validation,system_kyc,2024-08-17,expired,True,False,No fraud indicators.,2024-08-15,2024-11-20
CID-00000512,CUST-000256,Passport,travel,PAS-761749749,SER-896026,1,GA,US Department of State,2016-01-05,2024-03-31,True,document_scan,system_kyc,2024-08-19,expired,False,False,No fraud indicators.,2024-08-16,2024-11-21
CID-00000513,CUST-000257,National ID,government,NAT-324726985,SER-660587,1,SC,State DMV,2015-03-21,2021-07-05,True,in_branch_review,system_kyc,2026-01-15,expired,True,False,No fraud indicators.,2026-01-12,2026-05-01
CID-00000514,CUST-000257,Passport,travel,PAS-418859154,SER-962934,1,SC,US Department of State,2022-04-07,2025-11-23,True,in_branch_review,system_kyc,2026-01-09,expired,False,False,No fraud indicators.,2026-01-09,2026-01-17
CID-00000515,CUST-000258,National ID,government,NAT-208146179,SER-313226,1,GA,State DMV,2024-08-21,2028-01-19,True,api_validation,system_kyc,2025-07-18,active,True,False,No fraud indicators.,2025-07-16,2025-09-23
CID-00000516,CUST-000258,Passport,travel,PAS-163813927,SER-543778,1,GA,US Department of State,2023-05-19,2027-06-14,True,api_validation,system_kyc,2025-07-13,active,False,False,No fraud indicators.,2025-07-13,2025-08-21
CID-00000517,CUST-000259,National ID,government,NAT-947090289,SER-288647,1,SC,State DMV,2014-04-21,2018-08-08,True,in_branch_review,system_kyc,2024-01-30,expired,True,False,No fraud indicators.,2024-01-29,2024-04-08
CID-00000518,CUST-000259,Passport,travel,PAS-199055326,SER-998871,1,SC,US Department of State,2019-10-13,2024-08-08,True,document_scan,system_kyc,2024-02-01,expired,False,False,No fraud indicators.,2024-01-31,2024-04-23
CID-00000519,CUST-000260,National ID,government,NAT-710806530,SER-980641,1,SC,State DMV,2013-07-08,2017-03-27,True,in_branch_review,system_kyc,2025-05-03,expired,True,False,No fraud indicators.,2025-05-03,2025-05-22
CID-00000520,CUST-000260,Passport,travel,PAS-978835717,SER-904671,1,SC,US Department of State,2024-05-05,2033-07-05,True,api_validation,system_kyc,2025-05-11,active,False,False,No fraud indicators.,2025-05-09,2025-11-15
CID-00000521,CUST-000261,National ID,government,NAT-248677660,SER-533136,1,SC,State DMV,2023-04-25,2027-03-06,True,api_validation,system_kyc,2026-02-05,active,True,False,No fraud indicators.,2026-02-02,2026-03-24
CID-00000522,CUST-000261,Passport,travel,PAS-182666241,SER-577434,1,SC,US Department of State,2013-09-05,2017-10-06,True,api_validation,system_kyc,2026-02-12,expired,False,False,No fraud indicators.,2026-02-08,2026-05-01
CID-00000523,CUST-000262,National ID,government,NAT-276598268,SER-646548,1,NC,State DMV,2011-11-15,2018-06-13,True,document_scan,system_kyc,2025-01-30,expired,True,False,No fraud indicators.,2025-01-26,2025-02-23
CID-00000524,CUST-000262,Passport,travel,PAS-322078955,SER-313265,1,NC,US Department of State,2013-09-10,2023-07-19,True,document_scan,system_kyc,2025-01-29,expired,False,False,No fraud indicators.,2025-01-26,2025-07-24
CID-00000525,CUST-000263,National ID,government,NAT-373411421,SER-638130,1,NC,State DMV,2020-10-05,2028-06-17,True,api_validation,system_kyc,2024-11-18,active,True,False,No fraud indicators.,2024-11-18,2025-04-09
CID-00000526,CUST-000263,Passport,travel,PAS-520946311,SER-760329,1,NC,US Department of State,2024-04-04,2030-11-27,True,document_scan,system_kyc,2024-11-17,active,False,False,No fraud indicators.,2024-11-15,2025-05-08
CID-00000527,CUST-000264,National ID,government,NAT-517903890,SER-394236,1,GA,State DMV,2012-03-29,2020-10-02,True,document_scan,system_kyc,2025-11-17,expired,True,False,No fraud indicators.,2025-11-14,2026-01-16
CID-00000528,CUST-000264,Passport,travel,PAS-379416461,SER-619617,1,GA,US Department of State,2012-06-23,2022-04-17,True,api_validation,system_kyc,2025-11-19,expired,False,False,No fraud indicators.,2025-11-19,2026-05-01
CID-00000529,CUST-000265,National ID,government,NAT-308651208,SER-957795,1,NC,State DMV,2015-04-20,2021-04-27,True,document_scan,system_kyc,2024-08-11,expired,True,True,Pattern match on historical compromised-document list.,2024-08-09,2024-10-13
CID-00000530,CUST-000265,Passport,travel,PAS-288266598,SER-165623,1,NC,US Department of State,2015-01-11,2022-05-11,True,api_validation,system_kyc,2024-08-06,expired,False,False,No fraud indicators.,2024-08-06,2024-12-12
CID-00000531,CUST-000266,National ID,government,NAT-481789207,SER-179451,1,FL,State DMV,2022-10-26,2029-08-21,True,in_branch_review,system_kyc,2024-06-26,active,True,False,No fraud indicators.,2024-06-26,2025-01-23
CID-00000532,CUST-000266,Passport,travel,PAS-904780175,SER-245005,1,FL,US Department of State,2015-04-29,2021-07-19,True,api_validation,system_kyc,2024-07-02,expired,False,False,No fraud indicators.,2024-06-28,2024-11-04
CID-00000533,CUST-000267,National ID,government,NAT-702438932,SER-794693,1,FL,State DMV,2012-09-07,2016-05-09,True,document_scan,system_kyc,2025-05-01,expired,True,True,Pattern match on historical compromised-document list.,2025-04-27,2025-07-07
CID-00000534,CUST-000267,Passport,travel,PAS-324928493,SER-907592,1,FL,US Department of State,2024-09-04,2033-07-21,True,api_validation,system_kyc,2025-04-22,active,False,False,No fraud indicators.,2025-04-22,2025-11-03
CID-00000535,CUST-000268,National ID,government,NAT-547314783,SER-148495,1,SC,State DMV,2023-05-22,2031-04-13,True,api_validation,system_kyc,2024-08-13,active,True,False,No fraud indicators.,2024-08-09,2024-09-07
CID-00000536,CUST-000268,Passport,travel,PAS-708809651,SER-132826,1,SC,US Department of State,2025-05-18,2033-01-01,True,document_scan,system_kyc,2024-08-11,active,False,False,No fraud indicators.,2024-08-07,2025-03-12
CID-00000537,CUST-000269,National ID,government,NAT-112822895,SER-847523,1,SC,State DMV,2016-08-10,2023-05-10,True,in_branch_review,system_kyc,2024-07-27,expired,True,False,No fraud indicators.,2024-07-23,2024-09-16
CID-00000538,CUST-000269,Passport,travel,PAS-252726794,SER-211479,1,SC,US Department of State,2012-12-01,2020-09-15,True,in_branch_review,system_kyc,2024-07-23,expired,False,False,No fraud indicators.,2024-07-20,2024-11-26
CID-00000539,CUST-000270,National ID,government,NAT-376702798,SER-933818,1,FL,State DMV,2018-05-06,2023-03-13,True,document_scan,system_kyc,2024-04-12,expired,True,False,No fraud indicators.,2024-04-11,2024-06-30
CID-00000540,CUST-000270,Passport,travel,PAS-274133359,SER-447366,1,FL,US Department of State,2023-08-11,2028-09-25,False,document_scan,manual_queue,2024-04-12,active,False,False,No fraud indicators.,2024-04-11,2024-08-21
CID-00000541,CUST-000271,National ID,government,NAT-741381502,SER-253207,1,GA,State DMV,2013-10-18,2020-12-16,True,document_scan,system_kyc,2024-07-02,expired,True,False,No fraud indicators.,2024-07-01,2024-11-05
CID-00000542,CUST-000271,Passport,travel,PAS-428014365,SER-773238,1,GA,US Department of State,2016-09-08,2021-12-26,True,in_branch_review,system_kyc,2024-06-29,expired,False,False,No fraud indicators.,2024-06-26,2024-07-15
CID-00000543,CUST-000272,National ID,government,NAT-211732674,SER-108606,1,NC,State DMV,2014-12-17,2019-10-16,True,api_validation,system_kyc,2024-11-19,expired,True,False,No fraud indicators.,2024-11-18,2024-12-28
CID-00000544,CUST-000272,Passport,travel,PAS-818422235,SER-454247,1,NC,US Department of State,2021-03-07,2027-05-04,True,document_scan,system_kyc,2024-11-21,active,False,False,No fraud indicators.,2024-11-19,2025-03-04
CID-00000545,CUST-000273,National ID,government,NAT-950373918,SER-697067,1,GA,State DMV,2024-06-19,2030-05-10,True,api_validation,system_kyc,2025-01-03,active,True,False,No fraud indicators.,2024-12-31,2025-02-25
CID-00000546,CUST-000273,Passport,travel,PAS-191809165,SER-554416,1,GA,US Department of State,2025-03-12,2033-03-31,True,in_branch_review,system_kyc,2025-01-02,active,False,False,No fraud indicators.,2025-01-01,2025-04-18
CID-00000547,CUST-000274,National ID,government,NAT-511988472,SER-339472,1,SC,State DMV,2025-07-23,2035-03-26,True,in_branch_review,system_kyc,2024-08-03,active,True,False,No fraud indicators.,2024-07-31,2024-08-31
CID-00000548,CUST-000274,Passport,travel,PAS-435449948,SER-339096,1,SC,US Department of State,2024-11-08,2034-04-26,True,document_scan,system_kyc,2024-08-01,active,False,False,No fraud indicators.,2024-07-28,2024-10-26
CID-00000549,CUST-000275,National ID,government,NAT-723274238,SER-799566,1,GA,State DMV,2016-04-23,2023-03-11,True,in_branch_review,system_kyc,2024-04-17,expired,True,False,No fraud indicators.,2024-04-16,2024-09-11
CID-00000550,CUST-000275,Passport,travel,PAS-778542053,SER-798507,1,GA,US Department of State,2016-07-01,2023-10-14,True,document_scan,system_kyc,2024-04-15,expired,False,False,No fraud indicators.,2024-04-13,2024-05-28
CID-00000551,CUST-000276,National ID,government,NAT-226109411,SER-215049,1,SC,State DMV,2012-02-23,2016-07-02,True,document_scan,system_kyc,2025-09-22,expired,True,False,No fraud indicators.,2025-09-22,2025-11-14
CID-00000552,CUST-000276,Passport,travel,PAS-276632331,SER-572052,1,SC,US Department of State,2014-01-10,2021-06-24,True,in_branch_review,system_kyc,2025-09-20,expired,False,False,No fraud indicators.,2025-09-16,2026-01-26
CID-00000553,CUST-000277,National ID,government,NAT-396518676,SER-187283,1,FL,State DMV,2019-04-12,2023-04-03,True,document_scan,system_kyc,2026-01-31,expired,True,False,No fraud indicators.,2026-01-30,2026-05-01
CID-00000554,CUST-000277,Passport,travel,PAS-378671557,SER-206469,1,FL,US Department of State,2014-07-14,2017-10-07,True,document_scan,system_kyc,2026-02-05,expired,False,False,No fraud indicators.,2026-02-01,2026-05-01
CID-00000555,CUST-000278,National ID,government,NAT-323578011,SER-905920,1,NC,State DMV,2020-05-28,2025-11-24,True,api_validation,system_kyc,2026-09-30,expired,True,False,No fraud indicators.,2026-09-30,2026-05-01
CID-00000556,CUST-000278,Passport,travel,PAS-533466956,SER-416490,1,NC,US Department of State,2017-07-06,2021-08-08,True,api_validation,system_kyc,2026-09-30,expired,False,False,No fraud indicators.,2026-09-29,2026-05-01
CID-00000557,CUST-000279,National ID,government,NAT-861764056,SER-258772,1,NC,State DMV,2013-09-02,2022-10-20,True,api_validation,system_kyc,2024-11-30,expired,True,False,No fraud indicators.,2024-11-26,2024-12-05
CID-00000558,CUST-000279,Passport,travel,PAS-983542047,SER-177099,1,NC,US Department of State,2023-03-18,2029-02-24,True,api_validation,system_kyc,2024-12-01,active,False,False,No fraud indicators.,2024-11-30,2025-03-28
CID-00000559,CUST-000280,National ID,government,NAT-613721771,SER-214220,1,FL,State DMV,2020-04-24,2029-06-16,True,in_branch_review,system_kyc,2026-03-30,active,True,False,No fraud indicators.,2026-03-29,2026-05-01
CID-00000560,CUST-000280,Passport,travel,PAS-483129053,SER-185406,1,FL,US Department of State,2017-04-26,2021-12-03,True,document_scan,system_kyc,2026-03-28,expired,False,False,No fraud indicators.,2026-03-25,2026-05-01
CID-00000561,CUST-000281,National ID,government,NAT-558384925,SER-504673,1,SC,State DMV,2016-04-15,2023-09-21,True,document_scan,system_kyc,2025-05-16,expired,True,False,No fraud indicators.,2025-05-15,2025-11-07
CID-00000562,CUST-000281,Passport,travel,PAS-797934141,SER-543367,1,SC,US Department of State,2013-11-05,2023-07-07,True,document_scan,system_kyc,2025-05-28,expired,False,False,No fraud indicators.,2025-05-24,2025-12-18
CID-00000563,CUST-000282,National ID,government,NAT-431388763,SER-524828,1,SC,State DMV,2020-02-28,2026-10-15,True,in_branch_review,system_kyc,2026-09-11,active,True,False,No fraud indicators.,2026-09-09,2026-05-01
CID-00000564,CUST-000282,Passport,travel,PAS-970936701,SER-419178,1,SC,US Department of State,2020-07-27,2025-02-27,True,api_validation,system_kyc,2026-09-10,expired,False,False,No fraud indicators.,2026-09-08,2026-05-01
CID-00000565,CUST-000283,National ID,government,NAT-859196526,SER-685976,1,FL,State DMV,2022-06-28,2029-12-02,True,api_validation,system_kyc,2025-08-19,active,True,False,No fraud indicators.,2025-08-17,2025-11-21
CID-00000566,CUST-000283,Passport,travel,PAS-707513721,SER-966252,1,FL,US Department of State,2021-06-28,2027-05-04,True,in_branch_review,system_kyc,2025-08-15,active,False,False,No fraud indicators.,2025-08-15,2025-10-02
CID-00000567,CUST-000284,National ID,government,NAT-750023320,SER-838907,1,NC,State DMV,2012-03-30,2017-10-16,True,in_branch_review,system_kyc,2024-07-23,expired,True,False,No fraud indicators.,2024-07-21,2024-11-13
CID-00000568,CUST-000284,Passport,travel,PAS-956590126,SER-888277,1,NC,US Department of State,2022-02-04,2030-09-22,True,document_scan,system_kyc,2024-07-18,active,False,True,Pattern match on historical compromised-document list.,2024-07-17,2024-12-12
CID-00000569,CUST-000285,National ID,government,NAT-142276939,SER-150617,1,NC,State DMV,2021-01-22,2029-04-25,True,in_branch_review,system_kyc,2025-08-20,active,True,False,No fraud indicators.,2025-08-19,2026-03-25
CID-00000570,CUST-000285,Passport,travel,PAS-197495766,SER-177219,1,NC,US Department of State,2015-05-14,2021-08-04,True,api_validation,system_kyc,2025-08-18,expired,False,False,No fraud indicators.,2025-08-18,2026-01-19
CID-00000571,CUST-000286,National ID,government,NAT-102843670,SER-579663,1,SC,State DMV,2011-10-13,2019-02-25,True,in_branch_review,system_kyc,2025-03-17,expired,True,False,No fraud indicators.,2025-03-14,2025-04-17
CID-00000572,CUST-000286,Passport,travel,PAS-808605165,SER-131883,1,SC,US Department of State,2011-05-20,2019-06-11,True,in_branch_review,system_kyc,2025-03-14,expired,False,False,No fraud indicators.,2025-03-14,2025-09-01
CID-00000573,CUST-000287,National ID,government,NAT-830915024,SER-714812,1,FL,State DMV,2016-07-19,2019-12-28,True,api_validation,system_kyc,2026-08-01,expired,True,False,No fraud indicators.,2026-07-31,2026-05-01
CID-00000574,CUST-000287,Passport,travel,PAS-295450890,SER-334187,1,FL,US Department of State,2011-09-29,2018-11-02,True,in_branch_review,system_kyc,2026-08-01,expired,False,False,No fraud indicators.,2026-07-30,2026-05-01
CID-00000575,CUST-000288,National ID,government,NAT-649645515,SER-334376,1,SC,State DMV,2019-07-27,2023-08-10,True,api_validation,system_kyc,2025-04-07,expired,True,False,No fraud indicators.,2025-04-03,2025-04-14
CID-00000576,CUST-000288,Passport,travel,PAS-901687632,SER-283784,1,SC,US Department of State,2023-12-02,2033-08-08,True,in_branch_review,system_kyc,2025-04-06,active,False,False,No fraud indicators.,2025-04-05,2025-06-14
CID-00000577,CUST-000289,National ID,government,NAT-505170991,SER-799103,1,SC,State DMV,2015-10-04,2020-11-12,True,in_branch_review,system_kyc,2025-04-17,expired,True,False,No fraud indicators.,2025-04-14,2025-08-14
CID-00000578,CUST-000289,Passport,travel,PAS-484827298,SER-893552,1,SC,US Department of State,2022-08-20,2030-09-29,True,api_validation,system_kyc,2025-04-14,active,False,False,No fraud indicators.,2025-04-13,2025-08-08
CID-00000579,CUST-000290,National ID,government,NAT-226653998,SER-448181,1,SC,State DMV,2022-08-04,2030-09-28,True,document_scan,system_kyc,2024-11-28,active,True,False,No fraud indicators.,2024-11-26,2024-12-07
CID-00000580,CUST-000290,Passport,travel,PAS-225580769,SER-229486,1,SC,US Department of State,2011-11-16,2018-03-19,True,api_validation,system_kyc,2024-11-25,expired,False,True,Pattern match on historical compromised-document list.,2024-11-21,2025-03-08
CID-00000581,CUST-000291,National ID,government,NAT-287637336,SER-781836,1,GA,State DMV,2018-10-23,2023-08-10,True,in_branch_review,system_kyc,2024-04-15,expired,True,False,No fraud indicators.,2024-04-12,2024-09-26
CID-00000582,CUST-000291,Passport,travel,PAS-279569954,SER-802804,1,GA,US Department of State,2024-02-01,2032-10-26,True,api_validation,system_kyc,2024-04-09,active,False,False,No fraud indicators.,2024-04-08,2024-08-05
CID-00000583,CUST-000292,National ID,government,NAT-320356550,SER-677703,1,FL,State DMV,2021-06-23,2028-03-07,False,document_scan,manual_queue,2025-02-05,active,True,False,No fraud indicators.,2025-02-01,2025-04-20
CID-00000584,CUST-000292,Passport,travel,PAS-912345336,SER-399812,1,FL,US Department of State,2014-01-18,2019-12-16,True,document_scan,system_kyc,2025-02-02,expired,False,False,No fraud indicators.,2025-02-01,2025-04-11
CID-00000585,CUST-000293,National ID,government,NAT-219128302,SER-248609,1,FL,State DMV,2023-08-03,2032-04-08,True,in_branch_review,system_kyc,2026-01-28,active,True,False,No fraud indicators.,2026-01-28,2026-03-25
CID-00000586,CUST-000293,Passport,travel,PAS-161546444,SER-468565,1,FL,US Department of State,2023-06-03,2029-10-26,True,in_branch_review,system_kyc,2026-01-31,active,False,False,No fraud indicators.,2026-01-28,2026-04-22
CID-00000587,CUST-000294,National ID,government,NAT-841549893,SER-371674,1,FL,State DMV,2011-10-06,2014-11-10,True,api_validation,system_kyc,2026-08-01,expired,True,False,No fraud indicators.,2026-07-28,2026-05-01
CID-00000588,CUST-000294,Passport,travel,PAS-115739049,SER-808905,1,FL,US Department of State,2015-02-22,2019-10-26,True,api_validation,system_kyc,2026-07-31,expired,False,False,No fraud indicators.,2026-07-29,2026-05-01
CID-00000589,CUST-000295,National ID,government,NAT-198644129,SER-204711,1,NC,State DMV,2024-07-11,2031-10-21,False,in_branch_review,manual_queue,2025-11-12,active,True,False,No fraud indicators.,2025-11-09,2026-01-27
CID-00000590,CUST-000295,Passport,travel,PAS-980305642,SER-190439,1,NC,US Department of State,2024-11-29,2030-02-27,True,in_branch_review,system_kyc,2025-11-14,active,False,False,No fraud indicators.,2025-11-11,2026-04-27
CID-00000591,CUST-000296,National ID,government,NAT-132604082,SER-472584,1,FL,State DMV,2020-04-29,2023-10-29,True,in_branch_review,system_kyc,2025-02-11,expired,True,True,Pattern match on historical compromised-document list.,2025-02-07,2025-06-19
CID-00000592,CUST-000296,Passport,travel,PAS-136561617,SER-535038,1,FL,US Department of State,2017-10-06,2025-04-25,True,in_branch_review,system_kyc,2025-02-05,expired,False,False,No fraud indicators.,2025-02-05,2025-03-14
CID-00000593,CUST-000297,National ID,government,NAT-952139573,SER-348157,1,FL,State DMV,2021-05-14,2024-10-28,True,document_scan,system_kyc,2024-01-16,expired,True,False,No fraud indicators.,2024-01-13,2024-08-07
CID-00000594,CUST-000297,Passport,travel,PAS-327952201,SER-585306,1,FL,US Department of State,2022-09-29,2027-12-30,True,document_scan,system_kyc,2024-01-07,active,False,False,No fraud indicators.,2024-01-06,2024-08-11
CID-00000595,CUST-000298,National ID,government,NAT-914500891,SER-966936,1,FL,State DMV,2013-11-18,2020-07-05,True,in_branch_review,system_kyc,2025-07-25,expired,True,False,No fraud indicators.,2025-07-24,2026-01-11
CID-00000596,CUST-000298,Passport,travel,PAS-905378766,SER-648645,1,FL,US Department of State,2013-02-18,2016-06-05,True,in_branch_review,system_kyc,2025-07-25,expired,False,False,No fraud indicators.,2025-07-22,2025-12-16
CID-00000597,CUST-000299,National ID,government,NAT-415221947,SER-419956,1,NC,State DMV,2012-06-28,2019-12-25,True,in_branch_review,system_kyc,2026-05-08,expired,True,False,No fraud indicators.,2026-05-06,2026-05-01
CID-00000598,CUST-000299,Passport,travel,PAS-794355108,SER-338810,1,NC,US Department of State,2012-02-07,2016-06-19,True,in_branch_review,system_kyc,2026-05-14,expired,False,False,No fraud indicators.,2026-05-12,2026-05-01
CID-00000599,CUST-000300,National ID,government,NAT-351317203,SER-994149,1,NC,State DMV,2015-06-18,2022-01-07,True,in_branch_review,system_kyc,2025-04-13,expired,True,False,No fraud indicators.,2025-04-12,2025-06-11
CID-00000600,CUST-000300,Passport,travel,PAS-542442201,SER-869396,1,NC,US Department of State,2017-02-03,2023-04-28,True,api_validation,system_kyc,2025-04-17,expired,False,False,No fraud indicators.,2025-04-17,2025-07-22
CID-00000601,CUST-000301,National ID,government,NAT-820163905,SER-206776,1,FL,State DMV,2018-05-24,2022-05-14,True,in_branch_review,system_kyc,2024-12-08,expired,True,True,Pattern match on historical compromised-document list.,2024-12-05,2025-06-21
CID-00000602,CUST-000301,Passport,travel,PAS-264791230,SER-455493,1,FL,US Department of State,2018-03-03,2023-01-14,True,in_branch_review,system_kyc,2024-12-08,expired,False,False,No fraud indicators.,2024-12-06,2025-01-04
CID-00000603,CUST-000302,National ID,government,NAT-111510337,SER-404002,1,FL,State DMV,2011-08-19,2016-04-25,True,api_validation,system_kyc,2025-07-28,expired,True,False,No fraud indicators.,2025-07-26,2025-09-03
CID-00000604,CUST-000302,Passport,travel,PAS-899703135,SER-752444,1,FL,US Department of State,2016-05-06,2021-08-31,True,api_validation,system_kyc,2025-07-22,expired,False,False,No fraud indicators.,2025-07-21,2025-12-26
CID-00000605,CUST-000303,National ID,government,NAT-745250414,SER-187603,1,SC,State DMV,2013-04-05,2017-07-31,True,document_scan,system_kyc,2026-02-21,expired,True,False,No fraud indicators.,2026-02-21,2026-03-07
CID-00000606,CUST-000303,Passport,travel,PAS-989222290,SER-909283,1,SC,US Department of State,2014-08-12,2024-01-02,True,api_validation,system_kyc,2026-02-21,expired,False,False,No fraud indicators.,2026-02-19,2026-05-01
CID-00000607,CUST-000304,National ID,government,NAT-278528486,SER-961912,1,NC,State DMV,2023-06-20,2032-02-10,True,in_branch_review,system_kyc,2025-06-27,active,True,False,No fraud indicators.,2025-06-26,2025-07-12
CID-00000608,CUST-000304,Passport,travel,PAS-799048109,SER-498518,1,NC,US Department of State,2011-12-19,2019-04-30,True,in_branch_review,system_kyc,2025-07-03,expired,False,False,No fraud indicators.,2025-07-01,2025-07-26
CID-00000609,CUST-000305,National ID,government,NAT-387061746,SER-509893,1,FL,State DMV,2016-03-27,2022-03-01,True,in_branch_review,system_kyc,2026-05-12,expired,True,False,No fraud indicators.,2026-05-10,2026-05-01
CID-00000610,CUST-000305,Passport,travel,PAS-890262868,SER-441660,1,FL,US Department of State,2014-06-24,2021-09-19,True,api_validation,system_kyc,2026-05-18,expired,False,False,No fraud indicators.,2026-05-14,2026-05-01
CID-00000611,CUST-000306,National ID,government,NAT-643034150,SER-138336,1,FL,State DMV,2023-06-03,2027-03-11,True,document_scan,system_kyc,2026-06-11,active,True,False,No fraud indicators.,2026-06-07,2026-05-01
CID-00000612,CUST-000306,Passport,travel,PAS-931320564,SER-579584,1,FL,US Department of State,2023-06-08,2031-07-27,True,api_validation,system_kyc,2026-06-07,active,False,False,No fraud indicators.,2026-06-07,2026-05-01
CID-00000613,CUST-000307,National ID,government,NAT-702675891,SER-381562,1,SC,State DMV,2020-04-25,2023-05-12,True,document_scan,system_kyc,2026-03-30,expired,True,False,No fraud indicators.,2026-03-29,2026-04-14
CID-00000614,CUST-000307,Passport,travel,PAS-262574479,SER-824831,1,SC,US Department of State,2014-03-11,2017-05-11,True,in_branch_review,system_kyc,2026-04-04,expired,False,False,No fraud indicators.,2026-04-03,2026-05-01
CID-00000615,CUST-000308,National ID,government,NAT-208340211,SER-731914,1,NC,State DMV,2017-08-22,2024-10-01,True,in_branch_review,system_kyc,2025-07-29,expired,True,False,No fraud indicators.,2025-07-29,2025-09-05
CID-00000616,CUST-000308,Passport,travel,PAS-924705996,SER-688231,1,NC,US Department of State,2026-01-22,2029-02-06,True,document_scan,system_kyc,2025-07-27,active,False,False,No fraud indicators.,2025-07-23,2026-01-30
CID-00000617,CUST-000309,National ID,government,NAT-421195415,SER-308981,1,FL,State DMV,2012-10-11,2018-08-26,True,in_branch_review,system_kyc,2025-03-10,expired,True,False,No fraud indicators.,2025-03-06,2025-04-03
CID-00000618,CUST-000309,Passport,travel,PAS-909103557,SER-948751,1,FL,US Department of State,2025-07-06,2034-04-12,True,api_validation,system_kyc,2025-03-05,active,False,False,No fraud indicators.,2025-03-02,2025-08-14
CID-00000619,CUST-000310,National ID,government,NAT-359438817,SER-424562,1,NC,State DMV,2025-07-29,2033-01-22,True,api_validation,system_kyc,2024-05-11,active,True,False,No fraud indicators.,2024-05-07,2024-08-11
CID-00000620,CUST-000310,Passport,travel,PAS-958457143,SER-894538,1,NC,US Department of State,2019-03-05,2026-11-29,True,document_scan,system_kyc,2024-05-05,active,False,False,No fraud indicators.,2024-05-02,2024-05-26
CID-00000621,CUST-000311,National ID,government,NAT-797876756,SER-229050,1,NC,State DMV,2026-03-25,2031-08-27,True,api_validation,system_kyc,2024-10-18,active,True,False,No fraud indicators.,2024-10-18,2025-03-18
CID-00000622,CUST-000311,Passport,travel,PAS-223780256,SER-650472,1,NC,US Department of State,2013-03-22,2017-06-22,True,document_scan,system_kyc,2024-10-14,expired,False,False,No fraud indicators.,2024-10-14,2025-02-01
CID-00000623,CUST-000312,National ID,government,NAT-611221816,SER-133409,1,NC,State DMV,2022-08-21,2031-07-07,True,document_scan,system_kyc,2024-02-02,active,True,False,No fraud indicators.,2024-01-29,2024-02-03
CID-00000624,CUST-000312,Passport,travel,PAS-340889546,SER-602338,1,NC,US Department of State,2014-05-31,2020-01-15,True,in_branch_review,system_kyc,2024-02-04,expired,False,False,No fraud indicators.,2024-01-31,2024-06-20
CID-00000625,CUST-000313,National ID,government,NAT-237797156,SER-242884,1,GA,State DMV,2015-08-06,2025-04-02,True,api_validation,system_kyc,2025-04-17,expired,True,False,No fraud indicators.,2025-04-13,2025-06-03
CID-00000626,CUST-000313,Passport,travel,PAS-658807210,SER-404114,1,GA,US Department of State,2016-02-17,2019-02-20,True,api_validation,system_kyc,2025-04-15,expired,False,False,No fraud indicators.,2025-04-12,2025-08-27
CID-00000627,CUST-000314,National ID,government,NAT-672114632,SER-595168,1,GA,State DMV,2012-07-02,2021-04-02,True,in_branch_review,system_kyc,2025-11-07,expired,True,False,No fraud indicators.,2025-11-06,2025-12-16
CID-00000628,CUST-000314,Passport,travel,PAS-911521272,SER-255283,1,GA,US Department of State,2018-06-02,2021-12-17,True,in_branch_review,system_kyc,2025-11-08,expired,False,False,No fraud indicators.,2025-11-08,2025-11-13
CID-00000629,CUST-000315,National ID,government,NAT-770009040,SER-731348,1,NC,State DMV,2024-06-30,2032-08-14,True,api_validation,system_kyc,2024-02-19,active,True,False,No fraud indicators.,2024-02-19,2024-07-11
CID-00000630,CUST-000315,Passport,travel,PAS-482739427,SER-787920,1,NC,US Department of State,2014-10-28,2019-07-25,True,document_scan,system_kyc,2024-02-13,expired,False,False,No fraud indicators.,2024-02-12,2024-05-31
CID-00000631,CUST-000316,National ID,government,NAT-216101430,SER-899386,1,FL,State DMV,2019-11-01,2023-03-26,True,document_scan,system_kyc,2024-08-06,expired,True,False,No fraud indicators.,2024-08-04,2024-09-22
